Id,fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,Quality,,,,
3346,7.3,0.22,0.4,14.75,0.042,44.5,129.5,0.9998,3.36,0.41,9.1,Good,,,,
2387,6.9,0.3,0.33,4.1,0.035,26,155,0.9925,3.25,0.79,12.3,Good,,,,
3704,6.6,0.15,0.34,5.1,0.055,34,125,0.9942,3.36,0.42,9.6,Disappointing,,,,
3700,6.5,0.43,0.28,11.25,0.032,31,87,0.9922,3.02,0.38,12.4,Good,,,,
3302,6.4,0.23,0.37,7.9,0.05,60,150,0.99488,2.86,0.49,9.3,Good,,,,
4599,7.2,0.27,0.74,12.5,0.037,47,156,0.9981,3.04,0.44,8.7,Disappointing,,,,
3268,5.8,0.27,0.26,3.5,0.071,26,69,0.98994,3.1,0.38,11.5,Good,,,,
1853,7,0.22,0.26,9.2,0.027,37,122,0.99228,3.06,0.34,12.5,Good,,,,
3946,6.1,0.19,0.37,2.6,0.041,24,99,0.99153,3.18,0.5,10.9,Good,,,,
805,6.4,0.4,0.19,3.2,0.033,28,124,0.9904,3.22,0.54,12.7,Good,,,,
3475,5.4,0.46,0.15,2.1,0.026,29,130,0.98953,3.39,0.77,13.4,Good,,,,
1840,6.4,0.21,0.34,16.05,0.04,56,142,0.99678,3.11,0.38,10.6,Disappointing,,,,
4035,6.3,0.28,0.29,6.8,0.051,40,143,0.99374,3.43,0.59,11,Good,,,,
4398,6.6,0.28,0.36,1.7,0.038,22,101,0.9912,3.29,0.57,11.6,Good,,,,
4430,7.3,0.21,0.49,1.8,0.038,44,152,0.9912,3.32,0.44,12.6,Good,,,,
3596,8.5,0.3,0.28,3.1,0.054,54,174,0.99543,3.21,0.43,9.4,Good,,,,
741,6.3,0.17,0.23,5.7,0.048,44,147,0.99382,3.08,0.54,10,Disappointing,,,,
1975,7.3,0.4,0.28,6.5,0.037,26,97,0.99148,3.16,0.58,12.6,Good,,,,
3306,7.2,0.23,0.39,1.5,0.053,26,106,0.99166,3.18,0.47,11.1,Good,,,,
2819,6.7,0.54,0.27,7.1,0.049,8,178,0.99502,3.16,0.38,9.4,Disappointing,,,,
1343,6.3,0.23,0.22,17.45,0.054,42,151,0.99853,3.12,0.6,9.3,Good,,,,
1598,6.9,0.28,0.27,2.1,0.036,42,121,0.9926,3.42,0.49,10.8,Good,,,,
1731,5.9,0.37,0.32,1.6,0.029,41,102,0.98916,3.41,0.55,12.7,Good,,,,
4432,7,0.36,0.25,5.7,0.015,14,73,0.98963,2.82,0.59,13.2,Good,,,,
3752,6.7,0.23,0.42,11.2,0.047,52,171,0.99758,3.54,0.74,10.4,Disappointing,,,,
1694,5.5,0.15,0.32,14,0.031,16,99,0.99437,3.26,0.38,11.5,Good,,,,
654,7.6,0.31,0.27,5.8,0.036,23,109,0.99399,3.34,0.54,11,Good,,,,
1594,8.5,0.17,0.31,1,0.024,13,91,0.024,2.79,0.37,10.1,Disappointing,,,,
2857,6.3,0.19,0.32,2.8,0.046,18,80,0.99043,2.92,0.47,11.05,Good,,,,
1401,6.6,0.27,0.33,1.4,0.042,24,183,0.99215,3.29,0.46,10.7,Disappointing,,,,
1952,9.2,0.34,0.54,17.3,0.06,46,235,1.00182,3.08,0.61,8.8,Good,,,,
4609,8,0.45,0.28,10.8,0.051,25,157,0.9957,3.06,0.47,11.4,Good,,,,
1145,6.2,0.3,0.17,2.8,0.04,24,125,0.9939,3.01,0.46,9,Disappointing,,,,
1985,5.5,0.62,0.33,1.7,0.037,24,118,0.98758,3.15,0.39,13.55,Good,,,,
2428,7.2,0.25,0.19,8,0.044,51,172,0.9964,3.16,0.44,9.2,Disappointing,,,,
2050,7.6,0.19,0.41,1.1,0.04,38,143,0.9907,2.92,0.42,11.4,Disappointing,,,,
2490,6,0.36,0.32,1.1,0.053,26,173,0.99414,3.38,0.54,8.8,Disappointing,,,,
4632,5.9,0.22,0.3,1.3,0.052,42,86,0.99069,3.31,0.47,11.55,Good,,,,
3464,5.8,0.36,0.38,0.9,0.037,3,75,0.9904,3.28,0.34,11.4,Disappointing,,,,
1844,6.2,0.45,0.73,7.2,0.099,47,202,0.99582,3.21,0.43,9.2,Disappointing,,,,
2087,5.9,0,0.13,1.4,0.04,11,64,0.9922,3.29,0.52,10.5,Disappointing,,,,
1142,6.9,0.21,0.49,1.4,0.041,15,164,0.9927,3.25,0.63,11,Disappointing,,,,
4230,6,0.28,0.49,6.8,0.048,61,222,0.9953,3.19,0.47,9.3,Disappointing,,,,
359,7.1,0.25,0.49,3,0.03,30,96,0.9903,3.13,0.39,12.3,Good,,,,
4046,5.4,0.33,0.31,4,0.03,27,108,0.99031,3.3,0.43,12.2,Good,,,,
812,6.5,0.37,0.33,3.5,0.036,23,92,0.99136,3.18,0.38,11.2,Good,,,,
3757,7.6,0.23,0.34,1.6,0.043,24,129,0.99305,3.12,0.7,10.4,Disappointing,,,,
499,7.2,0.32,0.3,8.25,0.02,14,104,0.99362,2.99,0.44,11.4,Good,,,,
2509,6.2,0.3,0.28,1.6,0.036,28,106,0.988245,3.14,0.41,13.3,Good,,,,
2752,5.9,0.34,0.25,2,0.042,12,110,0.99034,3.02,0.54,11.4,Good,,,,
2105,5.8,0.28,0.3,3.9,0.026,36,105,0.98963,3.26,0.58,12.75,Good,,,,
777,7,0.14,0.41,0.9,0.037,22,95,0.9914,3.25,0.43,10.9,Good,,,,
1361,7.5,0.42,0.19,6.9,0.041,62,150,0.99508,3.23,0.37,10,Good,,,,
1093,7.4,0,0.34,2.3,0.045,73.5,214,0.9934,3.18,0.61,9.9,Good,,,,
2950,6.3,0.34,0.19,5.8,0.041,22,145,0.9943,3.15,0.63,9.9,Disappointing,,,,
3442,7.2,0.47,0.16,5.9,0.048,14,125,0.99428,3.09,0.49,9.8,Disappointing,,,,
3850,6.6,0.2,0.32,1.1,0.039,25,78,0.9926,3.39,0.54,10.2,Good,,,,
3616,7.5,0.23,0.36,7,0.036,43,161,0.9938,3.04,0.32,11,Disappointing,,,,
2101,7.4,0.16,0.27,15.5,0.05,25,135,0.9984,2.9,0.43,8.7,Good,,,,
1650,6.8,0.28,0.44,9.3,0.031,35,137,0.9946,3.16,0.36,10.4,Good,,,,
2888,6.3,0.3,0.48,7.4,0.053,34,149,0.99472,3.18,0.53,9.8,Disappointing,,,,
1509,7.8,0.43,0.49,13,0.033,37,158,0.9955,3.14,0.35,11.3,Good,,,,
4267,7.8,0.25,0.37,1,0.043,10,80,0.99128,3.08,0.38,11.4,Disappointing,,,,
3152,5.8,0.23,0.21,1.5,0.044,21,110,0.99138,3.3,0.57,11,Good,,,,
4587,6.8,0.25,0.3,11.8,0.043,53,133,0.99524,3.03,0.58,10.4,Good,,,,
4528,7.6,0.17,0.36,4.5,0.042,26,102,0.99427,3.09,0.47,9.5,Disappointing,,,,
977,6.6,0.26,0.22,18.15,0.05,23,139,0.99904,3.06,0.5,9.2,Disappointing,,,,
3093,6.2,0.27,0.47,1.2,0.146,28,105,0.99224,3.23,0.51,10.1,Disappointing,,,,
79,7.2,0.21,0.33,3,0.036,35,132,0.9928,3.25,0.4,11,Good,,,,
1763,7.2,0.34,0.34,12.6,0.048,7,41,0.9942,3.19,0.4,11.7,Disappointing,,,,
3584,6.2,0.31,0.23,3.3,0.052,34,113,0.99429,3.16,0.48,8.4,Disappointing,,,,
3698,6.8,0.26,0.29,16.95,0.056,48,179,0.9998,3.45,0.4,9.6,Disappointing,,,,
1283,6.4,0.69,0.09,7.6,0.044,34,144,0.9948,3.26,0.38,10.1,Good,,,,
4383,6.6,0.3,0.24,1.2,0.034,17,121,0.9933,3.13,0.36,9.2,Disappointing,,,,
3608,5.4,0.22,0.29,1.2,0.045,69,152,0.99178,3.76,0.63,11,Good,,,,
3007,7,0.32,0.31,6.4,0.031,38,115,0.99235,3.38,0.58,12.2,Good,,,,
4125,7.2,0.3,0.3,8.1,,40,188,0.99652,3.15,0.49,9.1,Good,,,,
3751,8.1,0.28,0.49,1,0.04,32,148,0.9936,3.13,0.41,10,Good,,,,
1188,5.2,0,0.33,1.6,0.028,13,59,0.98975,3.3,0.84,11.9,Good,,,,
1259,7.6,0.38,0.28,4.2,0.029,7,112,0.9906,3,0.41,12.6,Good,,,,
3300,6.7,0.16,0.37,1.3,0.036,45,125,0.98964,3.19,0.51,12.4,Good,,,,
3406,5.6,0.26,0.26,5.7,0.031,12,80,0.9923,3.25,0.38,10.8,Disappointing,,,,
668,7.1,0.17,0.38,7.4,0.052,49,182,0.9958,3.35,0.52,9.6,Good,,,,
462,8.8,0.34,0.33,9.7,0.036,46,172,0.9966,3.08,0.4,10.2,Disappointing,,,,
232,7.3,0.18,0.31,17.3,0.055,32,197,1.0002,3.13,0.46,9,Good,,,,
2564,7.2,0.26,0.32,10.4,0.062,23,114,0.9966,3.23,0.49,10.5,Disappointing,,,,
559,6.2,0.25,0.44,15.8,0.057,39,167,0.99804,3.14,0.51,9.2,Disappointing,,,,
1795,9.6,0.23,0.4,1.5,0.044,19,135,0.9937,2.96,0.49,10.9,Disappointing,,,,
1336,7.3,0.25,0.29,7.5,0.049,38,158,0.9965,3.43,0.38,9.6,Disappointing,,,,
1688,6.6,0.25,0.36,8.1,0.045,54,180,0.9958,3.08,0.42,9.2,Disappointing,,,,
3858,6.9,0.4,0.17,12.9,0.033,59,186,0.99754,3.08,0.49,9.4,Disappointing,,,,
3382,8.4,0.24,0.49,7.4,0.039,46,108,0.9934,3.03,0.33,11.9,Good,,,,
511,8.7,0.24,0.35,0.6,0.042,11,71,0.9926,3.08,0.38,10.6,Disappointing,,,,
2281,6.8,0.15,0.41,12.9,0.044,79.5,183,0.99742,3.24,0.78,10.2,Good,,,,
2557,5,0.35,0.25,7.8,0.031,24,116,0.99241,3.39,0.4,11.3,Good,,,,
2608,7,0.21,0.28,8.6,0.045,37,221,0.9954,3.25,0.54,10.4,Good,,,,
231,6.6,0.41,0.31,1.6,0.042,18,101,0.99195,3.13,0.41,10.5,Disappointing,,,,
3800,5.1,0.33,0.22,1.6,0.027,18,89,0.9893,3.51,0.38,12.5,Good,,,,
2549,6.6,0.2,0.14,4.4,0.184,35,168,0.99396,2.93,0.45,9.4,Good,,,,
3143,6.9,0.37,0.23,9.5,0.057,54,166,0.99568,3.23,0.42,10,Disappointing,,,,
3411,7,0.22,0.26,2.8,0.036,44,132,0.99078,3.34,0.41,12,Good,,,,
3069,7.4,0.16,0.27,15.5,0.05,25,135,0.9984,2.9,0.43,8.7,Good,,,,
1338,7,0.23,0.33,1,0.043,46,110,0.99118,3.04,0.65,10.8,Good,,,,
1264,7.4,0.25,0.36,13.2,0.067,53,178,0.9976,3.01,0.48,9,Good,,,,
3954,7.4,0.26,0.37,9.4,0.047,42,147,0.9982,3.46,0.72,10,Disappointing,,,,
3970,7.8,0.25,0.34,13.7,0.044,66,184,0.99976,3.22,0.75,8.9,Disappointing,,,,
2250,6.7,0.5,0.63,13.4,0.078,81,238,0.9988,3.08,0.44,9.2,Disappointing,,,,
1543,8,0.18,0.37,1.3,0.04,15,96,0.9912,3.06,0.61,12.1,Good,,,,
721,6.1,0.17,0.27,1.5,0.056,45,135,0.9924,3.2,0.43,10.2,Good,,,,
3097,6.8,0.37,0.67,1.5,0.175,16,98,0.99244,3.06,0.56,10.3,Good,,,,
1670,7.4,0.16,0.27,15.5,0.05,25,135,0.9984,2.9,0.43,8.7,Good,,,,
3989,6.8,0.18,0.24,9.8,0.058,64,188,0.9952,3.13,0.51,10.6,Good,,,,
4509,6.7,0.14,0.46,1.6,0.036,15,92,0.99264,3.37,0.49,10.9,Disappointing,,,,
4652,6.2,0.36,0.14,8.9,0.036,38,155,0.99622,3.27,0.5,9.4,Disappointing,,,,
2864,6.4,0.32,0.5,10.7,0.047,57,206,0.9968,3.08,0.6,9.4,Disappointing,,,,
3020,6.1,0.2,0.17,1.6,0.048,46,129,0.048,3.3,0.43,11.4,Good,,,,
2161,6.2,0.36,0.27,3.2,0.032,13,73,0.98942,2.9,0.69,12.6,Good,,,,
850,7.2,0.31,0.46,5,0.04,3,29,0.9906,3.04,0.53,12.5,Disappointing,,,,
3943,8,0.42,0.36,5,0.037,34,101,0.037,3.13,0.57,12.3,Good,,,,
3243,6.8,0.11,0.27,8.6,0.044,45,104,0.99454,3.2,0.37,9.9,Good,,,,
3669,6.4,0,0.06,1,0.03,9,131,0.9904,2.97,0.29,10.8,Disappointing,,,,
1843,6.9,0.58,0.58,8.2,0.032,29,169,0.99275,3.28,0.44,12.2,Good,,,,
3335,7.6,0.29,0.26,6.5,0.042,32,160,0.9944,3.14,0.47,10.7,Disappointing,,,,
3727,7.3,0.26,0.24,1.7,0.05,10,112,0.99286,3.11,0.43,9.9,Disappointing,,,,
682,7,0.45,0.34,19.8,0.04,12,67,0.9976,3.07,0.38,11,Good,,,,
276,6.1,0.33,0.32,7.8,0.052,52,183,0.99657,3.39,0.65,9.5,Disappointing,,,,
180,6.7,0.44,0.22,4.3,0.032,19,99,0.99015,3.26,0.53,12.8,Good,,,,
425,6.8,0.11,0.27,8.6,0.044,45,104,0.99454,3.2,0.37,9.9,Good,,,,
3530,6.3,0.29,0.23,14.2,0.037,24,99,0.99528,3.08,0.38,10.6,Good,,,,
4392,7.2,0.17,0.34,6.4,0.042,16,111,0.99278,2.99,0.4,10.8,Good,,,,
3164,8.2,0.28,0.42,1.8,0.031,30,93,0.9917,3.09,0.39,11.4,Disappointing,,,,
1676,6.1,0.22,0.25,12.1,0.035,54,135,0.99481,3.21,0.4,10.7,Disappointing,,,,
4607,5.6,0,0.29,0.8,0.043,20,67,0.99112,3.28,0.48,9.9,Good,,,,
715,5.7,0.27,0.32,1.2,0.046,20,155,0.9934,3.8,0.41,10.2,Good,,,,
4489,6.2,0.35,0.03,1.2,0.064,29,120,0.9934,3.22,0.54,9.1,Disappointing,,,,
3908,6.8,0.18,0.35,5.4,0.054,53,143,0.99287,3.1,0.54,11,Good,,,,
394,7.2,0.27,0.31,1.2,0.031,27,80,0.98892,3.03,0.33,12.7,Good,,,,
4319,6.1,0.38,0.2,6.6,0.033,25,137,0.9938,3.3,0.69,10.4,Good,,,,
2116,6.4,0.15,0.29,1.8,0.044,21,115,0.99166,3.1,0.38,10.2,Disappointing,,,,
950,6.7,0.24,0.26,5.4,0.03,15,94,0.99045,3.15,0.38,12.7,Good,,,,
3273,6.5,0.5,0.22,4.1,0.036,35,131,0.9902,3.26,0.55,13,Good,,,,
1192,6.7,0.31,0.31,4.9,0.031,20,151,0.9926,3.36,0.82,12,Good,,,,
4251,5.4,0,0.19,7.1,0.048,36,110,0.99438,3.26,0.41,9.5,Good,,,,
4545,7.3,0.17,0.24,8.1,0.121,32,162,0.99508,3.17,0.38,10.4,Good,,,,
3796,8,0.55,0.17,8.2,0.04,13,60,0.9956,3.09,0.3,9.5,Disappointing,,,,
3231,6.1,0.27,0.43,7.5,0.049,65,243,0.9957,3.12,0.47,9,Disappointing,,,,
1112,6.1,0.21,0.38,1.5,0.039,37,122,0.98972,3.2,0.43,12,Good,,,,
577,7.4,0.33,0.26,2.6,0.04,29,115,0.9913,3.07,0.52,11.8,Good,,,,
4277,7.5,0.18,0.31,11.7,0.051,24,94,0.051,3.19,0.44,9.5,Good,,,,
3648,7,0.3,0.49,4.7,0.036,17,105,0.9916,3.26,0.68,12.4,Good,,,,
561,7,0.16,0.32,8.3,0.045,38,126,0.9958,3.21,0.34,9.2,Disappointing,,,,
3517,7.3,0.33,0.4,6.85,0.038,32,138,0.038,3.03,0.3,11.9,Good,,,,
4001,8.1,0.26,0.33,11.1,0.052,52.5,158,0.9976,3.03,0.49,10.2,Good,,,,
2616,6.7,0.24,0.3,3.85,0.042,105,179,0.99189,3.04,0.59,11.3,Good,,,,
3120,7.6,0.16,0.44,1.4,0.043,25,109,0.9932,3.11,0.75,10.3,Good,,,,
2259,7.6,0.27,0.52,3.2,0.043,28,152,0.99129,3.02,0.53,11.4,Good,,,,
4453,8.6,0.16,0.38,3.4,0.04,41,143,0.9932,2.95,0.39,10.2,Good,,,,
1482,7.2,0.27,0.27,2.4,0.048,30,149,0.9936,3.1,0.51,9.2,Good,,,,
1661,6.8,0.19,0.34,1.9,0.04,41,108,0.99,3.25,0.45,12.9,Good,,,,
1966,7,0.31,0.52,1.7,0.029,5,61,0.9918,3.07,0.43,10.4,Disappointing,,,,
1097,5,0.61,0.12,1.3,0.009,65,100,0.9874,3.26,0.37,13.5,Disappointing,,,,
2663,7.9,0.22,0.49,3.8,0.042,26,105,0.042,3.1,0.39,10.5,Disappointing,,,,
1392,9.4,0.23,0.56,16.45,0.063,52.5,282,1.00098,3.1,0.51,9.3,Disappointing,,,,
2972,5.9,0.26,0.25,12.5,0.034,38,152,0.9977,3.33,0.43,9.4,Disappointing,,,,
3945,7.1,0.25,0.3,2.4,0.042,25,122,0.042,3.43,0.61,10.5,Good,,,,
4262,6.4,0.35,0.28,12.6,0.039,19,124,0.99539,3.2,0.43,10.6,Good,,,,
3516,6.8,0.28,0.4,22,0.048,48,167,0.048,2.93,0.5,8.7,Disappointing,,,,
189,7.2,0.34,0.23,8.9,0.105,22,155,0.99692,3.01,0.58,9.5,Disappointing,,,,
810,6.5,0.29,0.31,1.7,0.035,24,79,0.99053,3.27,0.69,11.4,Good,,,,
1324,8,0.22,0.42,14.6,0.044,45,163,1.0003,3.21,0.69,8.6,Good,,,,
1666,6.9,0.39,0.22,4.3,0.03,10,102,0.00003,3,0.87,11.6,Disappointing,,,,
1690,7.1,0.26,0.37,5.5,0.025,31,105,0.99082,3.06,0.33,12.6,Good,,,,
14,6.8,0.35,0.53,10.1,0.053,37,151,0.9963,3.07,0.4,9.4,Disappointing,,,,
1858,7,0.2,0.35,8.8,0.037,31,103,0.99388,3.13,0.49,11,Good,,,,
2990,5.4,0.45,0.27,6.4,0.033,20,102,0.98944,3.22,0.27,13.4,Good,,,,
2234,6.9,0.4,0.3,10.6,0.033,24,87,0.99265,3.15,0.45,12.8,Good,,,,
4410,7.4,0.18,0.4,1.6,0.047,22,102,0.9937,3.28,0.44,10.7,Disappointing,,,,
4561,6.8,0.31,0.32,7.6,0.052,35,143,0.9959,3.14,0.38,9,Disappointing,,,,
3738,7,0.16,0.32,8.3,0.045,38,126,0.9958,3.21,0.34,9.2,Disappointing,,,,
1802,6.6,0.35,0.35,6,0.063,31,150,0.99537,3.1,0.47,9.4,Good,,,,
1202,6.4,0.15,0.29,1.8,0.044,21,115,0.99166,3.1,0.38,10.2,Disappointing,,,,
3829,7.4,0.31,0.26,8.6,0.048,47,206,0.9964,3.26,0.36,9.1,Disappointing,,,,
2559,7.3,0.31,0.69,10.2,0.041,58,160,0.9977,3.06,0.45,8.6,Disappointing,,,,
4354,6.9,0.24,0.33,4.8,0.04,16,131,0.9936,3.26,0.64,10.7,Good,,,,
3916,7.3,0.2,0.39,2.3,0.048,24,87,0.99044,2.94,0.35,12,Good,,,,
1785,6.7,0.4,0.22,8.8,0.052,24,113,0.99576,3.22,0.45,9.4,Disappointing,,,,
515,5.7,0.2,0.3,2.5,0.046,38,125,0.99276,3.34,0.5,9.9,Good,,,,
193,6.5,0.51,0.25,1.7,0.048,39,177,0.99212,3.28,0.57,10.6,Disappointing,,,,
1290,8.9,0.33,0.34,1.4,0.056,14,171,0.9946,3.13,0.47,9.7,Disappointing,,,,
3740,6.7,0.38,0.26,9.55,0.036,35,91,0.9919,2.98,0.37,12.4,Good,,,,
209,7.8,0.27,0.58,11.2,0.036,44,161,0.9977,3.06,0.41,8.9,Good,,,,
3,7.6,0.17,0.35,1.6,0.047,43,154,0.9934,3.36,0.69,11.1,Good,,,,
422,7,0.28,0.32,7.75,0.032,30,114,0.99158,3.12,0.64,12.8,Good,,,,
1524,8.5,0.17,0.74,3.6,0.05,29,128,0.9928,3.28,0.4,12.4,Good,,,,
1760,7.7,0.25,0.3,7.8,0.038,67,196,0.99555,3.1,0.5,10.1,Disappointing,,,,
4425,8.1,0.3,0.31,1.1,0.041,49,123,0.9914,2.99,0.45,11.1,Good,,,,
1166,6.9,0.32,0.26,8.3,0.053,32,180,0.9965,3.25,0.51,9.2,Good,,,,
2294,7.2,0.3,0.3,8.7,0.022,14,111,0.99576,3.11,0.61,10.6,Disappointing,,,,
963,6.3,0.2,0.26,1.6,0.027,36,141,0.99268,3.53,0.56,10.8,Good,,,,
4542,5,0.2,0.4,1.9,0.015,20,98,0.9897,3.37,0.55,12.05,Good,,,,
47,6.9,0.2,0.28,1.2,0.048,36,159,0.9936,3.19,0.43,9.1,Good,,,,
1717,6.6,0.25,0.35,14,0.069,42,163,0.069,3.56,0.47,9.8,Disappointing,,,,
3598,6.6,0.29,0.31,3.9,0.027,39,96,0.99035,3.24,0.6,12.6,Good,,,,
886,7.6,0.27,0.3,9.2,0.018,23,96,0.9938,3.08,0.29,11,Good,,,,
4405,7.1,0.23,0.28,1.9,0.046,33,103,0.98997,3.12,0.31,12,Disappointing,,,,
3559,4.8,0.29,0.23,1.1,0.044,38,180,0.98924,3.28,0.34,11.9,Good,,,,
3121,6.9,0.35,0.55,11.95,0.038,22,111,0.99687,3.11,0.29,9.7,Disappointing,,,,
33,7.1,0.18,0.49,1.3,0.033,12,72,0.99072,3.05,0.53,11.3,Good,,,,
4098,6.6,0.21,0.6,1.1,0.135,61,144,0.9927,3.12,0.39,9.3,Good,,,,
3031,8,0.25,0.13,17.2,0.036,49,219,0.9996,2.96,0.46,9.7,Disappointing,,,,
3490,6.8,0.22,0.3,13.6,0.055,50,180,0.9984,3.44,0.39,9.8,Disappointing,,,,
4073,6.9,0.22,0.49,7,0.063,50,168,0.9957,3.54,0.5,10.3,Good,,,,
2093,6.9,0.29,0.4,19.45,0.043,36,156,0.9996,2.93,0.47,8.9,Disappointing,,,,
3498,7.2,0.14,0.32,1.1,0.022,48,116,0.99218,3.04,0.67,10,Good,,,,
849,7.5,0.32,0.26,1.8,0.042,13,133,0.9938,3.07,0.38,9.5,Disappointing,,,,
3192,6.8,0.3,0.35,2.8,0.038,10,164,0.9912,3.09,0.53,12,Good,,,,
1182,6.2,0.25,0.44,15.8,0.057,39,167,0.99804,3.14,0.51,9.2,Disappointing,,,,
3864,6.4,0.24,0.26,8.2,0.054,47,182,0.99538,3.12,0.5,9.5,Disappointing,,,,
3766,6.8,0.45,0.28,26.05,0.031,27,122,1.00295,3.06,0.42,10.6,Good,,,,
4572,6.1,0.41,0,1.6,0.063,36,87,0.9914,3.27,0.67,10.8,Good,,,,
1006,6.7,0.18,0.19,4.7,0.046,57,161,0.9946,3.32,0.66,10.5,Good,,,,
1753,6.1,0.27,0.31,1.5,0.035,17,83,0.99076,3.32,0.44,11.1,Good,,,,
2240,7,0.16,0.32,1.1,0.032,29,80,0.98972,3.23,0.36,12.1,Good,,,,
1262,7.1,0.28,0.19,7.8,0.04,48,184,0.99579,3.16,0.5,9.4,Disappointing,,,,
2678,7.5,0.29,0.67,8.1,0.037,53,166,0.9966,2.9,0.41,8.9,Good,,,,
1727,7.5,0.23,0.68,11,0.047,37,133,0.9978,2.99,0.38,8.8,Disappointing,,,,
644,7.6,0.47,0.49,13,0.239,42,220,0.9988,2.96,0.51,9.2,Disappointing,,,,
776,5.5,0.3,0.25,1.9,0.029,33,118,0.98972,3.36,0.66,12.5,Good,,,,
3957,6.3,0.19,0.21,1.8,0.049,35,163,0.9924,3.31,0.5,10.3,Good,,,,
4028,6,0.14,0.37,1.2,0.032,63,148,0.99185,3.32,0.44,11.2,Disappointing,,,,
2332,7.2,0.46,0.65,10.4,0.05,76,192,0.9976,3.16,0.42,8.7,Disappointing,,,,
3154,6.2,0.3,0.3,2.5,0.041,29,82,0.99065,3.31,0.61,11.8,Good,,,,
1248,7.2,0.18,0.41,1.2,0.048,41,97,0.9919,3.14,0.45,10.4,Disappointing,,,,
677,5.7,0.21,0.37,4.5,0.04,58,140,0.99332,3.29,0.62,10.6,Good,,,,
2505,6.3,0.24,0.74,1.4,,24,108,0.9932,3.27,0.39,9.9,Good,,,,
3680,7.6,0.13,0.34,9.3,0.062,40,126,0.9966,3.21,0.39,9.6,Disappointing,,,,
1017,6.6,0.18,0.26,17.3,0.051,17,149,0.9984,3,0.43,9.4,Good,,,,
3013,7.6,0.32,0.36,1.6,0.04,32,155,0.00004,3.23,0.52,11.3,Good,,,,
3052,6.6,0.39,0.28,9.2,0.036,10,92,0.99206,3.07,0.35,12.1,Good,,,,
4488,7.1,0.3,0.36,6.8,0.055,44.5,234,0.9972,3.49,0.64,10.2,Good,,,,
2963,6.6,0.24,0.3,11.3,0.026,11,77,0.99381,3.13,0.55,12.8,Good,,,,
1410,6.7,0.21,0.34,1.5,0.035,45,123,0.98949,3.24,0.36,12.6,Good,,,,
108,6,0.44,0.26,3.1,0.053,57,128,0.98982,3.22,0.39,12.7,Good,,,,
2266,7,0.23,0.42,1.1,0.062,35,100,0.99318,3.04,0.4,9.2,Disappointing,,,,
1077,7.1,0.47,0.24,6,0.044,11,77,0.9956,3.21,0.56,9.7,Disappointing,,,,
375,6.2,0.38,0.18,7.4,0.095,28,195,0.99773,3.53,0.71,9.2,Disappointing,,,,
1355,7.9,0.26,0.41,15.15,0.04,38,216,0.9976,2.96,0.6,10,Good,,,,
3383,6.4,0.21,0.3,5.6,0.044,43,160,0.9949,3.6,0.41,10.6,Good,,,,
4558,6.3,0.24,0.29,13.7,0.035,53,134,0.99567,3.17,0.38,10.6,Good,,,,
3381,6.8,0.18,0.3,12.8,0.062,19,171,0.99808,3,0.52,9,Good,,,,
4551,6.2,0.23,0.38,1.6,0.044,12,113,0.99176,3.3,0.73,11.4,Disappointing,,,,
3396,6.6,0.25,0.42,11.3,0.049,77,231,0.9966,3.24,0.52,9.5,Good,,,,
2002,7.4,0.21,0.27,1.2,0.041,27,99,0.9927,3.19,0.33,9.8,Good,,,,
1722,7.1,0.26,0.32,14.45,0.074,29,107,0.074,2.96,0.42,9.2,Good,,,,
2382,6.2,0.66,0.48,1.2,0.029,29,75,0.9892,3.33,0.39,12.8,Good,,,,
2887,7.5,0.33,0.38,8.7,0.126,49,199,0.99711,2.98,0.57,9.4,Disappointing,,,,
2436,5.2,0,0.08,13.5,0.041,37,142,0.041,3.46,0.39,9.9,Good,,,,
2107,6.9,0.38,0.38,13.1,0.112,14,94,0.99792,3.02,0.48,9.2,Disappointing,,,,
456,6.3,0.33,0.2,17.9,0.066,36,161,0.9991,3.14,0.51,8.8,Disappointing,,,,
466,6.8,0.18,0.37,1.5,0.027,37,93,0.027,3.3,0.45,10.8,Good,,,,
154,7.5,0.14,0.34,1.3,0.055,50,153,0.9945,3.29,0.8,9.6,Good,,,,
4131,6.4,0.35,0.28,1.6,0.037,31,113,0.98779,3.12,0.4,14.2,Good,,,,
1667,8,0.74,0.21,4,0.05,24,133,0.99418,3.06,0.38,9.7,Disappointing,,,,
3968,6.5,0.43,0.18,13.15,0.032,25,131,0.99565,3.23,0.51,10.7,Disappointing,,,,
2186,7.1,0.18,0.36,1.4,0.043,31,87,0.9898,3.26,0.37,12.7,Good,,,,
4128,6.9,0.3,0.45,1.4,0.039,36,122,0.99059,3.07,0.47,11.1,Good,,,,
1938,6.9,0.3,0.29,1.3,0.053,24,189,0.99362,3.29,0.54,9.9,Disappointing,,,,
674,5.8,0.26,0.29,1,0.042,35,101,0.99044,3.36,0.48,11.4,Good,,,,
2764,6.7,0.16,0.32,12.5,0.035,18,156,0.99666,2.88,0.36,9,Good,,,,
892,5.8,0.19,0.25,10.8,0.042,33,124,0.99646,3.22,0.41,9.2,Good,,,,
3282,7.2,0.23,0.38,14.3,0.058,55,194,0.9979,3.09,0.44,9,Good,,,,
